Date,Close,High,Low,Open,Volume,RSI,SMA_50,ATR,Return_1h,Return_2h,Return_3h,Volume_Change,Dist_SMA50,Target
2024-12-04 04:00:00+00:00,95961.90625,95963.640625,95804.53125,95841.546875,0.001,52.610250362794034,95699.51765625,593.0466840058939,0.0012918923483908884,0.0010633185105521914,-0.0035785794027827222,-0.999999999997436,0.002741796407924377,1
2024-12-04 05:00:00+00:00,96536.6171875,96537.640625,96052.09375,96052.09375,534421504.0,57.975317501019646,95697.5559375,591.8100905054729,0.005988948739750644,0.007288578165193238,0.00705863541035634,534421503999.0,0.00876784408734523,0
2024-12-04 06:00:00+00:00,96575.0703125,96753.6875,96355.7109375,96556.703125,286015488.0,58.31536035994876,95694.04265625,577.964838505082,0.00039832683307428063,0.006389661131809721,0.007689808234525808,-0.46481291291751614,0.00920671372840628,0
2024-12-04 07:00:00+00:00,96632.0390625,96737.59375,96498.625,96589.546875,0.001,58.84664130219148,95698.0065625,553.7508321832904,0.000589890846733665,0.0009884526491608092,0.0069833211811587415,-0.9999999999965037,0.009760208530467019,0
2024-12-04 08:00:00+00:00,96774.6015625,96880.140625,96618.7890625,96662.9765625,13533184.0,60.21323712007355,95705.88156250001,532.8651700630554,0.0014753129643449991,0.002066074084692282,0.0024652238905136237,13533183999.0,0.01116671183162413,0
2024-12-04 09:00:00+00:00,96882.9140625,97016.8984375,96769.0625,96769.0625,362045440.0,61.26565679561146,95722.2603125,512.5059391656944,0.0011192244478532842,0.002596188618536166,0.0031876109331721025,25.752421307506054,0.01212522297541727,0
2024-12-04 10:00:00+00:00,96534.546875,96898.609375,96520.2265625,96875.359375,0.001,56.123574507912515,95750.10703125,502.9257158324305,-0.0035957546371413462,-0.002480554645786559,-0.0010089012758691673,-0.9999999999972379,0.008192574066721282,0
2024-12-04 11:00:00+00:00,96302.8671875,96579.2265625,96258.8515625,96579.2265625,0.001,52.94120122682274,95764.83484375,489.88637898725693,-0.002399966592270819,-0.0059870915384090395,-0.0048745679897771454,0.0,0.005618266293967496,0
2024-12-04 12:00:00+00:00,95990.46875,96320.34375,95862.09375,96256.3203125,290729984.0,48.913646808868535,95785.77796875002,487.6266376310243,-0.003243916267744784,-0.005636097569344911,-0.00921158618251594,290729983999.0,0.00213696422987518,0
2024-12-04 13:00:00+00:00,95746.6875,96048.6640625,95496.921875,96015.8515625,0.001,45.97437601467121,95797.2621875,492.2063197645226,-0.0025396401660972012,-0.005775318053793055,-0.008161424075674995,-0.9999999999965604,-0.0005279345812724412,1
2024-12-04 14:00:00+00:00,96093.703125,96561.046875,95548.6484375,95716.1953125,0.001,50.53131617362973,95819.40734375,529.362899602771,0.003624309457181063,0.001075464849211949,-0.0021719401364526103,0.0,0.002862632830382318,0
2024-12-04 15:00:00+00:00,95806.6171875,96425.5078125,95677.53125,95929.2265625,0.001,46.99937705711074,95822.43062500001,544.9781612382874,-0.0029875624329572803,0.0006259191734439007,-0.0019153106021267963,0.0,-0.00016502855747725558,0
2024-12-04 16:00:00+00:00,94992.25,95837.6796875,94741.984375,95837.6796875,795889664.0,38.72968098860239,95795.90296875002,584.315100614124,-0.008500114203032871,-0.011462282014121361,-0.007879515414044969,795889663999.0,-0.008389220664397078,1
2024-12-04 17:00:00+00:00,95529.890625,95581.9375,94812.71875,94912.171875,485445632.0,45.542287920846,95762.49437500001,597.5225041416867,0.005659836723522105,-0.0028883867380311568,-0.005867319935278004,-0.3900591326186641,-0.0024289650297656972,1
2024-12-04 18:00:00+00:00,96276.484375,96293.9140625,95581.9921875,95609.75,639754240.0,53.30648751531808,95762.29765625,609.4154279529948,0.007815289488090515,0.013519359474062353,0.004904329171548039,0.3178700102095058,0.005369406659348718,1
2024-12-04 19:00:00+00:00,97306.421875,97306.421875,96210.46875,96269.5859375,1414168576.0,61.46799079784217,95815.52953125001,644.1681205992095,0.010697705744928898,0.018596600900274485,0.024361691348504744,1.2104872270952045,0.01556002822343887,1
2024-12-04 20:00:00+00:00,98956.71875,99207.328125,97312.203125,97312.203125,7638441984.0,70.39671503975839,95880.21437500001,733.9351298421232,0.016959794052647137,0.02783893068384602,0.0358717894742695,4.401365942952475,0.0320869576174223,0
2024-12-04 21:00:00+00:00,97912.9921875,99095.6015625,97685.2265625,98948.90625,2957557760.0,60.800800062144674,95921.9896875,782.2522634248287,-0.010547303666533558,0.0062336102881184186,0.016998001361638426,-0.6128061499720622,0.02075647624164596,1
2024-12-04 22:00:00+00:00,98403.640625,98697.328125,97764.1875,97883.171875,1580097536.0,63.3312539274517,95976.5834375,793.0300035373409,0.005011065707811513,-0.005589091190435158,0.011275913026680628,-0.4657424590754231,0.02528801401938321,1
2024-12-04 23:00:00+00:00,98928.640625,99122.09375,98348.8515625,98348.8515625,1475215360.0,65.87006426397117,96044.9871875,791.6165881061023,0.005335168461913842,0.010372969049450287,-0.00028374147157139706,-0.06637702648755983,0.030023986903871487,0
2024-12-05 00:00:00+00:00,98409.5078125,98936.84375,98409.5078125,98690.765625,1202405376.0,61.3470132878937,96105.1915625,772.7393987770951,-0.005247548224864729,5.9623683257292726e-05,0.005070988169263435,-0.1849289204797867,0.02397702155873067,0
2024-12-05 01:00:00+00:00,98286.734375,98730.9296875,98112.328125,98465.3515625,856268800.0,60.29258292356592,96153.9009375,761.7295533287312,-0.0012475769895519129,-0.006488578493999753,-0.0011880276914297827,-0.2878701167749935,0.022181455112115923,1
2024-12-05 02:00:00+00:00,101363.5703125,101374.9453125,98299.703125,98299.703125,11224891392.0,72.8752920677888,96263.95218749999,927.9067950552504,0.0313046919003408,0.030018059897509053,0.024612990455715078,12.109074384118632,0.05297536626241075,1
2024-12-05 03:00:00+00:00,103090.0390625,103541.84375,101291.7421875,101291.7421875,13644955648.0,77.23459430172132,96415.08734375,1022.3492784441611,0.01703243822881695,0.04887032536022229,0.04756177887727908,0.2155980108390878,0.06923140249774092,1
2024-12-05 04:00:00+00:00,103298.90625,103511.5625,102566.4453125,103041.3515625,5984837632.0,77.70149427678423,96560.52375000001,1016.8327005195782,0.002026065654833653,0.019093012721764113,0.05099540550280901,-0.5613882678411473,0.06978403014306343,0
2024-12-05 05:00:00+00:00,102494.7421875,103487.609375,102132.9140625,103364.1875,3702882304.0,71.61184287905196,96688.5515625,1040.9657442324656,-0.007784826497134412,-0.005774533411895266,0.011159550433283316,-0.38128942977479263,0.06005044579912701,0
2024-12-05 06:00:00+00:00,101970.3046875,102651.5,101602.171875,102547.53125,3197558784.0,67.87580055821876,96809.39359374999,1041.5630571444324,-0.005116725880832118,-0.012861719554750906,-0.010861712588169148,-0.13646761590400258,0.05331002397770619,1
2024-12-05 07:00:00+00:00,102357.421875,102578.8515625,101426.8984375,101956.359375,4319600640.0,69.15501937082534,96933.32453125,1049.4480619912586,0.0037963717837889988,-0.0013397790908024065,-0.009114175640170474,0.350905779000684,0.055956992809024636,1
2024-12-05 08:00:00+00:00,102967.390625,102967.390625,102296.4765625,102296.4765625,3721732096.0,71.10733462305646,97080.3271875,1022.4099191704544,0.005959203923139977,0.00977819906055677,0.00461144081552356,-0.13840829137389887,0.06064115777164385,0
2024-12-05 09:00:00+00:00,102677.765625,103191.546875,102645.453125,102903.7109375,1696800768.0,68.87808026702594,97221.20703125,988.3873356582791,-0.002812783719603029,0.00312965825176037,0.006937911381829309,-0.5440830440687368,0.056125188735787736,0
2024-12-05 10:00:00+00:00,102365.4921875,102959.0078125,102345.09375,102745.65625,414228480.0,66.45882570958999,97358.53062499998,961.639244718402,-0.0030412956066894203,-0.005845524819523384,7.884442917927004e-05,-0.7558767724461568,0.051428072407805156,1
2024-12-05 11:00:00+00:00,102693.484375,102724.125,102348.09375,102398.7578125,1198129152.0,67.74048192370877,97507.10765625,919.8101022385162,0.003204128466448797,0.00015308815793102504,-0.002660126165550336,1.8924354790863247,0.0531897298916298,1
2024-12-05 12:00:00+00:00,103109.171875,103109.171875,102634.609375,102643.1484375,1623695360.0,69.33952552114727,97673.6071875,888.0067020786222,0.004047846876848116,0.007264945164702885,0.004201554712201183,0.35519226561645345,0.055650291250793724,0
2024-12-05 13:00:00+00:00,103000.078125,103319.5,102821.9453125,102992.8359375,1182334976.0,68.38154010826771,97833.06578125,860.1172724658635,-0.0010580411811691448,0.0029855229069881695,0.006199217372370391,-0.2718246260185162,0.05281458065827345,1
2024-12-05 14:00:00+00:00,103500.8828125,103565.8828125,102367.921875,102854.328125,1572110336.0,70.40306009437484,98005.5609375,884.2489628254447,0.004862177744100693,0.0037989921786480974,0.007862216794121801,0.32966576132143444,0.05607153127264344,0
2024-12-05 15:00:00+00:00,101507.0703125,103551.7421875,101170.765625,103502.2890625,4327948288.0,55.25630016034641,98161.260625,991.158077087913,-0.01926372457722847,-0.014495210486035748,-0.01553791513758096,1.7529545407174272,0.03408482802886788,0
2024-12-05 16:00:00+00:00,101192.0390625,102033.0625,100755.703125,101416.453125,1651949568.0,53.30488696220276,98280.23015625,1011.6010269387763,-0.0031035399704685274,-0.022307478808491488,-0.017553763991380422,-0.6183065374001068,0.029627615865578234,1
2024-12-05 17:00:00+00:00,101401.796875,101401.796875,100607.21875,101146.7734375,1012842496.0,54.45814721189814,98394.24625,996.0993910860066,0.002072868720141674,-0.0010371044812533814,-0.020280850563397235,-0.38688049827923077,0.03056632617885422,0
2024-12-05 18:00:00+00:00,100236.46875,101424.78125,100236.46875,101350.3671875,1693843456.0,47.447136007429535,98495.04953125,1009.8288988655776,-0.011492184171415842,-0.00944313724036927,-0.012517370056965738,0.672366101036898,0.017680271516564827,0
2024-12-05 19:00:00+00:00,98968.9140625,100903.234375,98888.8203125,100232.3203125,1673543680.0,41.2294535414257,98556.23781250001,1081.584981982322,-0.01264564387898992,-0.023992501981982217,-0.021969366568717064,-0.011984446335990051,0.004187215940457188,0
2024-12-05 20:00:00+00:00,99133.6484375,99399.859375,98126.875,99057.75,0.001,42.28794482658995,98628.0975,1095.2563671978705,0.001664506239767105,-0.011002186392365276,-0.022367931411471864,-0.9999999999994025,0.005125830775555581,0
2024-12-05 21:00:00+00:00,99049.8046875,99540.625,98940.3125,99128.1015625,0.001,41.87456525182029,98699.6615625,1059.903233826594,-0.0008457647965297577,0.0008173336624559546,-0.011838645926959601,0.0,0.0035475615565133396,0
2024-12-05 22:00:00+00:00,96600.4375,99087.8359375,94035.21875,99020.8984375,8866807808.0,32.025478773768036,98718.46890625,1345.0970876604088,-0.024728642274739476,-0.025553492456167337,-0.02393152016404143,8866807807999.0,-0.02145527001904201,1
2024-12-05 23:00:00+00:00,97078.9765625,97479.96875,95714.0546875,96772.3359375,3472949248.0,35.230735267209404,98738.144375,1375.155443006094,0.0049537980870946186,-0.01989734488844197,-0.020726281211120634,-0.6083202294216232,-0.016803716770274816,1
2024-12-06 00:00:00+00:00,97571.6171875,97673.578125,96546.453125,97060.8203125,2433466368.0,38.44848941343727,98765.7221875,1357.438982791373,0.005074637603774468,0.010053574420923361,-0.014923679099253628,-0.2993083992225388,-0.012090277614059956,1
2024-12-06 01:00:00+00:00,98177.71875,98806.6484375,97190.828125,97628.375,1189265408.0,42.24983197522804,98809.16484375,1375.894792056275,0.006211863449339772,0.011318024008963645,0.01632788930174356,-0.511287510015014,-0.006390561996435477,0
2024-12-06 02:00:00+00:00,97539.4375,98160.1171875,97539.4375,98160.1171875,0.001,39.4843272678747,98843.86234375,1323.208110480827,-0.006501284182670042,-0.0003298058229184164,0.004743158135825043,-0.9999999999991591,-0.013196821864503825,0
2024-12-06 03:00:00+00:00,97721.8203125,97725.125,97270.0078125,97599.390625,0.001,40.67917645563638,98872.1678125,1261.2016159821965,0.0018698366237759334,-0.004643603898160431,0.001539414117851079,0.0,-0.011634694833246792,1
2024-12-06 04:00:00+00:00,97918.84375,97990.4765625,97439.90625,97769.265625,0.001,42.01118834971329,98913.34515625,1210.4422371620396,0.0020161662653228607,0.003889772790621304,-0.002636799910366583,0.0,-0.010054269266487935,0
2024-12-06 05:00:00+00:00,97916.4921875,98258.421875,97725.1171875,97908.984375,0.001,41.999066639774995,98954.913125,1162.075269329037,-2.4015423486845044e-05,0.0019921024227491646,0.0038656639525935788,0.0,-0.010493879532674354,0
2024-12-06 06:00:00+00:00,98088.15625,98285.53125,97848.0625,97919.5234375,0.001,43.2855384606118,98997.43812500002,1110.3176608055344,0.0017531680176132713,0.0017291104910539534,0.003748762930617877,0.0,-0.00918490308660212,0
2024-12-06 07:00:00+00:00,98179.0625,98295.6328125,97863.9296875,98134.53125,0.001,43.993971991969005,99030.28703125,1061.8451939622819,0.0009267811066639986,0.0026815739272727512,0.002657494104652436,0.0,-0.008595597940470366,1
2024-12-06 08:00:00+00:00,98464.5625,98742.0546875,98189.6953125,98189.6953125,0.001,46.26418289902381,99068.076875,1026.212836357833,0.0029079519882357907,0.003837428129861431,0.005597323803741894,0.0,-0.00609191572136288,0
2024-12-06 09:00:00+00:00,98115.734375,98432.6015625,98115.734375,98413.5859375,0.001,43.921576029849554,99097.75078125001,977.828214117988,-0.0035426768386850327,-0.0006450267846059843,0.0002811565234206448,0.0,-0.009909573108452589,0
2024-12-06 10:00:00+00:00,98220.8125,98243.109375,97807.0390625,98098.0,471826432.0,44.82785086747564,99126.67500000002,939.1312211452746,0.0010709609999797198,-0.0024755099074349474,0.00042524341684369027,471826431999.0,-0.009138433221935643,0
2024-12-06 11:00:00+00:00,98163.0390625,98382.421875,97929.9453125,98223.84375,0.001,44.40296075067205,99152.2775,904.3701740991836,-0.0005881995478300706,0.0004821315133738402,-0.0030622533614568237,-0.9999999999978806,-0.009976961320933819,0
2024-12-06 12:00:00+00:00,97706.015625,98452.984375,97706.015625,98253.5,0.001,41.085454472839245,99175.706875,893.1272152349562,-0.004655758846351721,-0.005241219878933445,-0.00417587202103642,0.0,-0.014819065034266775,1
2024-12-06 13:00:00+00:00,98708.96875,98950.09375,97694.265625,97748.7734375,1169014784.0,49.927036249048875,99223.82890624998,919.0344230753166,0.010265008951438448,0.00556145869885305,0.004969987903531203,1169014783999.0,-0.005188876119026205,1
2024-12-06 14:00:00+00:00,99509.25,99509.25,98540.3359375,98769.640625,760717312.0,55.64681158786414,99294.20453125,922.597254462794,0.00810748263439831,0.018455714967652526,0.013714030763074314,-0.34926630320528096,0.002165740385002258,0
2024-12-06 15:00:00+00:00,99218.0546875,99553.8828125,98842.0859375,99553.25,0.001,53.26270686201293,99363.63187499999,907.5400845011659,-0.002926314011009068,0.005157443583362342,0.015475393739350363,-0.9999999999986855,-0.0014650952743266146,0
2024-12-06 16:00:00+00:00,99142.53125,99564.703125,98915.796875,99422.5625,0.001,52.63287562741357,99424.60843749999,889.0662391796541,-0.0007611864366608989,-0.003685272977135279,0.004392331370598024,0.0,-0.00283709628765911,1
2024-12-06 17:00:00+00:00,100859.0,101158.1953125,99028.265625,99126.53125,1526341632.0,63.26499604837292,99525.65609375,977.6993426311074,0.017313142284734573,0.01653877731899067,0.01356406565218804,1526341631999.0,0.013396986853259515,1
2024-12-06 18:00:00+00:00,101608.4453125,101822.4140625,100945.5078125,100945.5078125,1528922112.0,66.77199666562487,99657.98,976.6789654788854,0.00743062406428785,0.0248724138007117,0.024092294820018845,0.001690630685752037,0.019571591883560193,0
2024-12-06 19:00:00+00:00,101604.4921875,101920.875,101406.2734375,101488.75,0.001,66.73580571902174,99779.47203125,943.6734366946794,-3.890547668394806e-05,0.00739142949563254,0.02483254065091267,-0.999999999999346,0.018290537312909628,0
2024-12-06 20:00:00+00:00,101312.796875,102029.0390625,101275.015625,101622.9296875,0.001,63.98015327116312,99880.19828124999,930.1270081807737,-0.002870889920513653,-0.0029096837038566914,0.004499319594681639,0.0,0.014343169300845717,0
2024-12-06 21:00:00+00:00,100548.515625,101554.53125,100515.15625,101554.53125,0.001,57.30355097636528,99945.04015625,937.9304361678613,-0.007543778017923719,-0.010393010582163131,-0.010431511713816288,0.0,0.006038073203097886,0
2024-12-06 22:00:00+00:00,100643.6015625,100806.5546875,100548.375,100574.109375,0.001,57.89228572465629,99978.77781249999,889.3768112630141,0.0009456722151386376,-0.0066052397440538035,-0.00945716674836361,0.0,0.006649648700915505,0
2024-12-06 23:00:00+00:00,99899.7890625,100703.71875,99523.0390625,100651.046875,0.001,51.86733238787427,100018.51375,910.184159565656,-0.007390559245220252,-0.006451876076614127,-0.013946982573616817,0.0,-0.0011870271117680777,1
2024-12-07 00:00:00+00:00,100458.125,100527.15625,99778.046875,99869.9765625,0.001,55.60248575724458,100059.6034375,898.6788178109664,0.005588960124337072,-0.001842904661801259,-0.0008989752303963927,0.0,0.003982841714427999,0
2024-12-07 01:00:00+00:00,100146.1953125,100559.6953125,100033.0859375,100417.2890625,0.001,53.12226191922161,100083.95453125,872.1024290387545,-0.0031050717649766524,0.0024665342370826515,-0.004942254075547048,0.0,0.000621885711266219,0
2024-12-07 02:00:00+00:00,100088.21875,100275.2421875,100043.6640625,100167.1953125,0.001,52.6521586341468,100117.52875,826.3506930359864,-0.000578919272160916,-0.0036821934512514254,0.0018861870407165249,0.0,-0.00029275592761769675,0
2024-12-07 03:00:00+00:00,99450.8515625,100088.328125,99450.8515625,100088.328125,0.001,47.65891453852607,100140.81109375,812.8596837119874,-0.006368054057311334,-0.006943286740252352,-0.010026799101615747,0.0,-0.006889893577994638,1
2024-12-07 04:00:00+00:00,99701.328125,99776.9296875,99301.7578125,99435.453125,0.001,49.678589574142144,100107.56625,788.7391259468454,0.0025185964580964892,-0.00386549615760845,-0.0044421776195473495,0.0,-0.0040580161941555885,0
2024-12-07 05:00:00+00:00,99257.5703125,99717.8671875,99142.0859375,99639.53125,0.001,46.27199392308177,100030.916875,773.5278490934993,-0.004450871626741404,-0.0019434851181594492,-0.008299162957178696,0.0,-0.0077310754180767915,0
2024-12-07 06:00:00+00:00,99451.75,99501.5234375,99238.9609375,99271.8515625,0.001,47.95382591564178,99953.97375,737.0303241582494,0.0019563211842548167,-0.0025032577769384945,9.033984987416588e-06,0.0,-0.005024550111995969,0
2024-12-07 07:00:00+00:00,99573.953125,99605.203125,99228.3359375,99458.0546875,0.001,49.035052376534615,99895.55796875,711.3043858255173,0.0012287679703977261,0.0031874930194635276,-0.0012775657295187592,0.0,-0.003219410855591857,0
2024-12-07 08:00:00+00:00,99581.1484375,99683.3984375,99405.125,99532.890625,0.001,49.10209943926419,99847.77484375,680.3736038022661,7.226099069268521e-05,0.0013011177530812823,0.0032599843415594965,0.0,-0.0026703289749544904,0
2024-12-07 09:00:00+00:00,99775.015625,99912.625,99554.015625,99554.015625,0.001,50.97354832158861,99796.12671874999,657.3904446021043,0.0019468261869028947,0.002019227857184669,0.0032504769900982833,0.0,-0.00021154221555598983,0
2024-12-07 10:00:00+00:00,99632.28125,99787.0703125,99539.59375,99787.0703125,0.001,49.52959928361907,99729.42453125,628.1108815948111,-0.0014305622916308547,0.0005134788391407685,0.0005857769343231567,0.0,-0.0009740684026463944,0
2024-12-07 11:00:00+00:00,99749.3828125,99798.140625,99524.953125,99630.7109375,0.001,50.761928734456845,99670.85687500001,602.759211480896,0.0011753375615897177,-0.00025690612363660215,0.001689419911697243,0.0,0.0007878525374620722,0
2024-12-07 12:00:00+00:00,99495.328125,99786.2578125,99495.328125,99729.9296875,0.001,48.02235654784825,99613.45359375,580.4856740536892,-0.002546929919130969,-0.0013745858599418792,-0.0028031817208747922,0.0,-0.0011858385036197115,0
2024-12-07 13:00:00+00:00,99465.40625,99598.5703125,99426.6015625,99521.75,0.001,47.69586522751771,99548.89203125,551.30589376414,-0.00030073648244477447,-0.00284690044683078,-0.0016749089542702489,0.0,-0.0008386409888297917,0
2024-12-07 14:00:00+00:00,99601.53125,99803.671875,99188.0546875,99487.1796875,0.001,49.38190472029299,99478.73921875001,555.8995576024157,0.0013685662697426881,0.001067418209491855,-0.0014822303490129585,0.0,0.00123435451850648,1
2024-12-07 15:00:00+00:00,99879.1015625,99879.1015625,99469.1640625,99562.359375,0.001,52.728123757986396,99416.31968750001,545.4736963451003,0.0027868076827382016,0.004159187883475912,0.003857200581497189,0.0,0.004654989004367392,0
2024-12-07 16:00:00+00:00,99665.5390625,99853.078125,99598.6015625,99853.078125,0.001,49.98990857390752,99339.61281250001,526.5470037490217,-0.0021382100625561007,0.0006426388399525251,0.0020120846035351914,0.0,0.0032809293369721877,0
2024-12-07 17:00:00+00:00,99701.890625,99757.5390625,99554.6953125,99711.0,0.001,50.46148384213546,99303.50921875,503.4253427669487,0.00036473552284910227,-0.00177425442087209,0.0010076087560149105,0.0,0.004011755570212839,1
2024-12-07 18:00:00+00:00,100199.09375,100286.8125,99714.3203125,99714.3203125,0.001,56.503026691993526,99283.6503125,509.2465236407381,0.004986897659444489,0.0053534520810187836,0.0032037952133536773,0.0,0.009220485292579359,0
2024-12-07 19:00:00+00:00,100200.84375,100310.9140625,100062.3828125,100214.578125,0.001,56.52312465639833,99259.63124999999,490.6240040949711,1.7465227823088014e-05,0.005004449984571169,0.005371010808101984,0.0,0.009482329202185192,0
2024-12-07 20:00:00+00:00,100350.609375,100434.9140625,100174.3515625,100174.3515625,0.001,58.29894432554285,99261.9140625,474.1910395167589,0.0014946543301936899,0.0015121456624951346,0.00650658423760464,0.0,0.010967905694569883,0
2024-12-07 21:00:00+00:00,99984.515625,100479.5625,99819.6015625,100393.5703125,0.001,52.63898983692002,99282.22609375001,487.4603179441333,-0.0036481467554615454,-0.0021589451436131446,-0.0021415176222588928,0.0,0.007073668257466679,0
2024-12-07 22:00:00+00:00,99823.609375,100074.296875,99823.609375,99981.0078125,0.001,50.326324738343736,99296.0253125,470.5479738052666,-0.0016093116918572958,-0.005251587442091754,-0.00376478241980871,0.0,0.0053132445215164385,0
2024-12-07 23:00:00+00:00,99914.65625,100281.421875,99703.8515625,99703.8515625,0.001,51.621517055184356,99313.32234375,478.1924265691762,0.0009120775693249872,-0.0006987019396285099,-0.004344299727875978,0.0,0.006054916823431041,0
2024-12-08 00:00:00+00:00,100046.21875,100046.21875,99758.578125,99908.5390625,0.001,53.50793767033952,99382.23796875,464.58158359994934,0.001316748762772324,0.0022300273091082623,0.0006171268082291181,0.0,0.0066810809941589035,0
2024-12-08 01:00:00+00:00,99881.25,100179.8984375,99839.3125,100073.234375,0.001,50.831404397848345,99438.28343750001,455.72475173566727,-0.0016489253872975507,-0.0003343478449889803,0.0005774247731662463,0.0,0.004454688347254191,1
2024-12-08 02:00:00+00:00,100175.5859375,100404.9609375,99853.6875,99920.4609375,102068224.0,55.14275482449952,99490.3628125,462.54965786169106,0.0029468587697891735,0.0012930742322532218,0.002611525648920976,102068223999.0,0.006887331653331879,0
2024-12-08 03:00:00+00:00,100000.2265625,100322.90625,99998.375,100192.8125,0.001,52.20568866104152,99526.81296874999,452.6912001572846,-0.00175052008290133,0.001191180151429716,-0.0004597094030602822,-0.9999999999902026,0.004756643758889935,0
2024-12-08 04:00:00+00:00,99876.3671875,100079.2890625,99788.0390625,100011.9296875,0.001,50.17295926878033,99573.5515625,441.1596858603357,-0.001238590943817397,-0.0029869428483970673,-4.888617733556089e-05,0.0,0.0030411250803877633,0
2024-12-08 05:00:00+00:00,99573.4453125,99866.3984375,99449.6171875,99866.3984375,0.001,45.50616739098922,99610.5840625,440.13042258459745,-0.00303296849425172,-0.004267802830759226,-0.00601085203909546,0.0,-0.0003728393960293998,0
2024-12-08 06:00:00+00:00,99739.65625,99849.1640625,99486.2734375,99608.453125,0.001,48.345216519755986,99647.0003125,434.61329418569767,0.0016692295518987432,-0.0013688016629934685,-0.002605697221467196,0.0,0.0009298417133424133,0
2024-12-08 07:00:00+00:00,99755.3125,99890.8515625,99702.2421875,99753.1484375,0.001,48.61677274559606,99683.77671875,417.04158567243354,0.00015697116461632632,0.001826462737421819,-0.0012120453607682435,0.0,0.0007176271165149893,0
2024-12-08 08:00:00+00:00,99118.7265625,99748.3671875,99118.7265625,99748.3671875,0.001,39.51944175139135,99704.388125,432.7233250886883,-0.006381474044302116,-0.006225504587098474,-0.004566666831432031,0.0,-0.00587397980684411,0
2024-12-08 09:00:00+00:00,98969.9140625,99353.2890625,98778.8203125,99086.6875,619401216.0,37.74151347431792,99720.20515625001,442.8479982966391,-0.001501356052089342,-0.007873249231713841,-0.007717513940198706,619401215999.0,-0.0075239625968919095,1
2024-12-08 10:00:00+00:00,99359.609375,99412.7265625,98953.6484375,98953.6484375,351465472.0,44.75117338039841,99738.10609375002,444.0072930611649,0.003937512891583506,0.002430245230684136,-0.0039667373604789224,-0.43257219566065563,-0.0037949058145764535,1
2024-12-08 11:00:00+00:00,99768.34375,99840.6015625,99253.65625,99333.9296875,287039488.0,50.98466053182119,99771.15828125001,454.2171515925103,0.004113687418570322,0.00806739800739642,0.006553929918484025,-0.1833067232277087,-2.8209868447941436e-05,1
2024-12-08 12:00:00+00:00,100008.9609375,100172.5546875,99582.1015625,99763.9609375,927236096.0,54.25660953745683,99806.92125,463.9482925501881,0.0024117588651459965,0.006535367505816625,0.010498613491205289,2.230343331716088,0.002024305378521037,1
